customer_id,var3,var4,var5,var6,lapsed_next_period
784904,3.0,0.1,0.0,0.0,0
473966,3.0,0.0,1.0,0.0,0
740699,3.0,0.01,0.0,0.0,1
749206,3.0,0.03,0.0,0.0,0
43579,3.0,0.15,0.0,1.0,0
67443,2.0,0.23,1.0,0.0,0
885630,1.0,0.22,0.0,0.0,0
960302,3.0,0.05,1.0,1.0,0
835317,3.0,0.12,0.0,1.0,0
792378,1.0,0.3,0.0,0.0,0
454244,3.0,0.0,0.0,0.0,0
358022,3.0,0.05,1.0,0.0,0
386464,3.0,0.17,0.0,1.0,0
938677,2.0,0.3,1.0,1.0,0
529679,2.0,0.0,1.0,0.0,0
35480,3.0,0.09,1.0,1.0,0
402846,3.0,0.04,0.0,0.0,0
770488,3.0,0.05,0.0,0.0,0
516250,3.0,0.01,1.0,1.0,0
143429,2.0,0.03,0.0,0.0,0
622526,2.0,0.0,0.0,0.0,0
151380,3.0,0.0,0.0,0.0,0
731144,3.0,0.0,0.0,1.0,0
861074,3.0,0.05,0.0,1.0,0
110235,3.0,0.02,0.0,0.0,0
690402,3.0,0.0,0.0,1.0,0
300050,3.0,0.1,0.0,0.0,0
297892,3.0,0.18,0.0,0.0,0
505178,3.0,0.02,0.0,0.0,0
807644,2.0,0.23,1.0,0.0,0
915433,2.0,0.19,0.0,1.0,0
854587,2.0,0.23,0.0,0.0,0
337855,3.0,0.06,0.0,1.0,0
955956,3.0,0.04,0.0,0.0,0
323758,3.0,0.29,0.0,0.0,0
221163,3.0,0.23,0.0,0.0,0
99093,3.0,0.25,0.0,0.0,0
803146,3.0,0.25,0.0,0.0,0
523511,3.0,0.28,0.0,0.0,1
567881,1.0,0.01,0.0,0.0,0
679017,2.0,0.0,0.0,0.0,0
7773,2.0,0.06,0.0,0.0,0
309435,2.0,0.32,0.0,0.0,0
854801,1.0,0.12,1.0,0.0,0
660954,3.0,0.01,0.0,0.0,0
965338,1.0,0.34,0.0,0.0,0
167825,2.0,0.06,0.0,0.0,0
926997,3.0,0.0,1.0,0.0,0
625158,2.0,0.0,0.0,0.0,0
399289,2.0,0.01,0.0,0.0,0
906723,3.0,0.0,1.0,0.0,0
782058,2.0,0.02,0.0,0.0,0
24483,3.0,0.2,0.0,1.0,0
223015,3.0,0.0,0.0,0.0,0
506310,3.0,0.1,0.0,0.0,0
775210,3.0,0.1,0.0,1.0,0
704359,3.0,0.14,0.0,0.0,0
252742,3.0,0.01,0.0,0.0,0
958970,3.0,0.0,0.0,0.0,0
661310,2.0,0.16,0.0,0.0,0
552832,3.0,0.0,0.0,0.0,0
500989,2.0,0.0,0.0,0.0,0
146042,2.0,0.25,1.0,0.0,0
855218,3.0,0.0,0.0,0.0,0
56832,1.0,0.23,0.0,0.0,0
435395,2.0,0.09,0.0,0.0,0
568430,3.0,0.17,0.0,0.0,0
4549,3.0,0.0,0.0,0.0,0
285008,2.0,0.04,0.0,0.0,0
530955,3.0,0.0,0.0,0.0,0
49184,2.0,0.0,1.0,1.0,0
95396,2.0,0.0,0.0,1.0,0
631342,3.0,0.01,1.0,0.0,0
47861,3.0,0.03,0.0,0.0,0
112807,2.0,0.27,1.0,0.0,0
802659,2.0,0.03,1.0,0.0,0
490341,3.0,0.01,0.0,0.0,0
579751,3.0,0.12,0.0,0.0,0
225656,2.0,0.12,1.0,0.0,0
408023,3.0,0.08,0.0,0.0,0
856698,3.0,0.01,0.0,0.0,0
127151,3.0,0.16,1.0,1.0,0
151743,2.0,0.05,0.0,0.0,0
354835,3.0,0.16,1.0,1.0,0
909125,3.0,0.0,0.0,1.0,0
904487,1.0,0.09,0.0,1.0,0
734642,3.0,0.0,1.0,0.0,0
666142,2.0,0.03,0.0,0.0,0
266552,2.0,0.12,0.0,0.0,0
577189,3.0,0.04,1.0,0.0,0
646323,2.0,0.28,0.0,1.0,0
549668,1.0,0.46,0.0,0.0,0
555141,2.0,0.08,1.0,1.0,0
392742,3.0,0.0,0.0,0.0,0
516396,1.0,0.2,0.0,1.0,0
54736,3.0,0.12,0.0,0.0,0
159944,3.0,0.04,0.0,0.0,0
36459,3.0,0.02,0.0,0.0,0
872076,3.0,0.27,0.0,0.0,0
927759,3.0,0.07,0.0,0.0,0
315797,1.0,0.34,0.0,0.0,1
775775,2.0,0.14,0.0,0.0,0
984117,2.0,0.31,0.0,0.0,0
861897,3.0,0.2,1.0,1.0,0
676295,3.0,0.01,0.0,0.0,0
487690,3.0,0.02,0.0,0.0,1
240187,2.0,0.06,0.0,0.0,0
458240,2.0,0.16,0.0,0.0,0
138066,3.0,0.01,0.0,0.0,0
516704,3.0,0.02,1.0,0.0,0
359909,3.0,0.0,0.0,1.0,0
859409,3.0,0.13,1.0,0.0,0
982861,3.0,0.04,1.0,1.0,0
325629,2.0,0.41,0.0,0.0,1
408593,3.0,0.08,0.0,1.0,0
447899,3.0,0.0,0.0,1.0,0
764548,3.0,0.0,0.0,0.0,0
786942,3.0,0.01,0.0,0.0,0
166943,3.0,0.07,0.0,0.0,0
299670,3.0,0.08,0.0,0.0,1
723344,1.0,0.0,1.0,0.0,0
526312,3.0,0.11,0.0,1.0,0
83903,1.0,0.08,0.0,0.0,1
907334,3.0,0.1,1.0,0.0,0
723970,3.0,0.01,0.0,0.0,0
580183,3.0,0.0,0.0,0.0,0
243680,3.0,0.0,0.0,0.0,0
477749,2.0,0.24,0.0,1.0,0
663244,3.0,0.1,0.0,0.0,0
235809,1.0,0.33,0.0,1.0,0
455249,3.0,0.05,0.0,0.0,0
820188,3.0,0.0,1.0,1.0,0
268820,3.0,0.14,1.0,0.0,0
866236,2.0,0.0,0.0,0.0,0
632916,3.0,0.1,0.0,1.0,0
409405,0.0,0.22,0.0,0.0,0
39169,2.0,0.16,0.0,0.0,0
222241,3.0,0.35,0.0,0.0,0
399170,3.0,0.45,1.0,0.0,1
654242,3.0,0.06,0.0,0.0,0
170234,3.0,0.13,1.0,0.0,0
504570,2.0,0.0,0.0,0.0,0
455451,2.0,0.22,1.0,1.0,0
969581,3.0,0.0,0.0,0.0,0
375879,2.0,0.1,0.0,0.0,0
293960,3.0,0.0,0.0,0.0,0
800760,2.0,0.24,0.0,1.0,0
41057,3.0,0.37,0.0,0.0,0
631822,3.0,0.22,0.0,0.0,0
608924,2.0,0.07,0.0,0.0,0
470815,3.0,0.44,0.0,1.0,0
786615,3.0,0.03,0.0,1.0,0
162913,3.0,0.06,1.0,0.0,0
325710,2.0,0.0,0.0,0.0,0
618489,2.0,0.0,0.0,0.0,0
125453,1.0,0.25,0.0,0.0,0
374968,3.0,0.22,1.0,0.0,0
168233,2.0,0.25,0.0,1.0,0
389519,3.0,0.25,1.0,0.0,0
498921,3.0,0.0,0.0,0.0,0
636792,2.0,0.08,0.0,0.0,0
983470,3.0,0.28,0.0,0.0,0
452866,3.0,0.0,0.0,0.0,0
897664,2.0,0.1,0.0,1.0,0
909737,3.0,0.01,0.0,1.0,0
30993,2.0,0.0,0.0,1.0,0
278841,3.0,0.01,0.0,0.0,0
206896,3.0,0.14,0.0,0.0,0
191493,3.0,0.0,1.0,0.0,0
382086,3.0,0.12,0.0,0.0,0
259973,3.0,0.08,1.0,0.0,0
687750,3.0,0.0,0.0,1.0,0
937454,3.0,0.31,0.0,1.0,0
758078,1.0,0.06,0.0,1.0,0
486423,3.0,0.02,0.0,0.0,0
931990,3.0,0.08,1.0,0.0,0
414275,3.0,0.0,0.0,0.0,0
587132,2.0,0.19,0.0,0.0,0
981737,2.0,0.27,0.0,1.0,0
399382,1.0,0.25,0.0,1.0,0
381991,3.0,0.01,1.0,0.0,0
568917,3.0,0.07,0.0,0.0,0
480990,3.0,0.32,1.0,1.0,0
430321,3.0,0.0,1.0,0.0,0
293109,3.0,0.02,0.0,0.0,0
422693,3.0,0.0,0.0,0.0,0
595001,3.0,0.16,1.0,0.0,0
760416,3.0,0.09,0.0,0.0,0
916876,3.0,0.01,0.0,0.0,0
346802,3.0,0.05,1.0,1.0,0
99842,3.0,0.05,1.0,0.0,0
747085,3.0,0.0,0.0,0.0,0
688546,3.0,0.03,0.0,0.0,0
340847,3.0,0.0,0.0,0.0,0
126434,3.0,0.0,1.0,0.0,0
346097,3.0,0.02,1.0,0.0,0
859269,2.0,0.35,0.0,1.0,0
32349,3.0,0.01,0.0,0.0,0
277165,2.0,0.0,0.0,0.0,0
234294,1.0,0.27,0.0,0.0,0
774106,2.0,0.07,0.0,1.0,0
606070,2.0,0.04,0.0,0.0,0
635568,3.0,0.0,0.0,0.0,0
646754,3.0,0.21,0.0,0.0,0
574287,2.0,0.24,0.0,1.0,0
59134,3.0,0.0,0.0,0.0,0
263839,3.0,0.02,1.0,0.0,0
697243,1.0,0.07,0.0,0.0,0
99002,2.0,0.16,0.0,0.0,0
735262,3.0,0.05,1.0,0.0,0
723318,3.0,0.17,0.0,1.0,0
596919,3.0,0.01,0.0,0.0,0
709445,3.0,0.09,0.0,0.0,0
585925,2.0,0.02,0.0,0.0,0
811290,2.0,0.52,0.0,1.0,1
716017,2.0,0.0,0.0,1.0,0
516419,3.0,0.0,0.0,0.0,0
110037,3.0,0.0,0.0,0.0,0
93928,2.0,0.01,0.0,0.0,0
294875,3.0,0.03,1.0,0.0,0
851424,3.0,0.07,0.0,1.0,1
812034,2.0,0.12,1.0,1.0,0
34765,3.0,0.02,0.0,0.0,0
47067,3.0,0.18,1.0,0.0,0
203311,3.0,0.0,0.0,0.0,0
472815,3.0,0.0,0.0,0.0,0
882151,3.0,0.05,0.0,0.0,0
226309,1.0,0.1,0.0,1.0,0
746315,3.0,0.17,0.0,0.0,0
123379,1.0,0.45,0.0,0.0,0
400902,3.0,0.07,0.0,0.0,0
829446,3.0,0.02,1.0,0.0,0
538668,3.0,0.07,0.0,0.0,0
500015,2.0,0.0,1.0,0.0,0
458291,3.0,0.19,0.0,1.0,0
811594,3.0,0.0,0.0,0.0,0
461945,3.0,0.01,0.0,0.0,0
955547,2.0,0.14,0.0,1.0,0
115841,2.0,0.28,0.0,0.0,0
36293,2.0,0.19,1.0,1.0,0
807307,3.0,0.0,0.0,0.0,0
346511,3.0,0.07,0.0,1.0,0
781585,3.0,0.01,1.0,0.0,0
279886,3.0,0.01,0.0,0.0,0
523745,3.0,0.05,0.0,1.0,0
602726,3.0,0.0,0.0,0.0,0
613333,3.0,0.26,1.0,1.0,0
353694,3.0,0.0,0.0,0.0,0
606353,2.0,0.0,0.0,1.0,0
63842,3.0,0.01,0.0,0.0,0
486951,3.0,0.0,1.0,1.0,0
973059,3.0,0.0,1.0,0.0,0
230203,1.0,0.56,1.0,1.0,0
510864,3.0,0.07,1.0,0.0,0
591182,3.0,0.04,0.0,0.0,0
95596,3.0,0.18,0.0,0.0,0
505399,3.0,0.0,0.0,0.0,0
875895,3.0,0.0,0.0,0.0,0
787110,3.0,0.0,0.0,0.0,0
512052,1.0,0.1,1.0,0.0,0
830033,2.0,0.0,0.0,0.0,0
212420,2.0,0.0,1.0,0.0,0
787678,3.0,0.13,0.0,1.0,0
683391,1.0,0.38,0.0,1.0,1
419850,1.0,0.16,0.0,1.0,0
809009,3.0,0.01,0.0,0.0,0
625471,3.0,0.0,0.0,0.0,0
344149,1.0,0.0,0.0,0.0,1
601388,3.0,0.35,0.0,1.0,0
349496,2.0,0.08,0.0,1.0,0
129813,3.0,0.27,0.0,1.0,0
342912,3.0,0.0,0.0,0.0,0
431653,3.0,0.06,1.0,1.0,0
43209,3.0,0.0,0.0,0.0,0
817036,3.0,0.31,1.0,1.0,0
433673,1.0,0.05,0.0,1.0,0
297881,3.0,0.19,0.0,0.0,0
998752,3.0,0.02,0.0,0.0,0
882026,3.0,0.0,0.0,0.0,0
262494,3.0,0.1,1.0,1.0,0
467329,3.0,0.0,0.0,0.0,0
397340,2.0,0.09,1.0,0.0,0
530168,2.0,0.09,0.0,0.0,0
846554,3.0,0.2,0.0,0.0,0
987938,3.0,0.06,1.0,0.0,0
207320,3.0,0.08,0.0,0.0,0
86450,3.0,0.01,1.0,0.0,0
753835,3.0,0.1,0.0,0.0,0
190777,3.0,0.0,1.0,0.0,0
649149,3.0,0.09,0.0,0.0,0
844334,2.0,0.09,1.0,0.0,0
415651,2.0,0.16,1.0,0.0,0
39940,3.0,0.03,1.0,0.0,0
359705,1.0,0.05,0.0,0.0,0
873831,1.0,0.07,0.0,0.0,0
252098,3.0,0.03,0.0,0.0,0
847226,3.0,0.32,0.0,1.0,0
895595,3.0,0.0,0.0,0.0,0
944883,3.0,0.0,0.0,0.0,0
240600,3.0,0.11,0.0,1.0,0
23462,2.0,0.58,1.0,0.0,0
736535,2.0,0.06,0.0,0.0,0
116598,2.0,0.09,0.0,0.0,0
500282,3.0,0.26,1.0,0.0,0
520388,3.0,0.05,0.0,1.0,0
973772,1.0,0.0,1.0,0.0,0
221604,2.0,0.03,1.0,0.0,0
220646,3.0,0.02,0.0,0.0,0
697613,3.0,0.01,1.0,0.0,0
980884,3.0,0.01,0.0,1.0,0
133243,2.0,0.23,1.0,1.0,0
553802,1.0,0.0,1.0,0.0,0
214224,3.0,0.07,0.0,1.0,0
103538,1.0,0.13,0.0,0.0,0
988759,2.0,0.13,1.0,1.0,0
31876,3.0,0.23,0.0,0.0,0
479018,2.0,0.1,1.0,0.0,0
22955,1.0,0.1,0.0,1.0,0
621235,3.0,0.0,1.0,0.0,0
808068,3.0,0.06,0.0,0.0,0
244218,3.0,0.33,0.0,1.0,0
837956,3.0,0.0,0.0,0.0,0
912645,3.0,0.04,0.0,0.0,0
182779,3.0,0.11,1.0,0.0,0
671366,2.0,0.11,0.0,0.0,0
150846,3.0,0.11,0.0,0.0,0
684483,3.0,0.14,0.0,0.0,0
928414,3.0,0.08,0.0,0.0,0
454610,3.0,0.06,1.0,0.0,0
303648,2.0,0.34,0.0,1.0,0
603019,1.0,0.19,1.0,0.0,0
631732,2.0,0.05,1.0,1.0,0
630090,1.0,0.07,0.0,0.0,0
27787,3.0,0.0,1.0,0.0,0
155499,3.0,0.11,0.0,0.0,0
559515,2.0,0.19,0.0,0.0,0
530057,3.0,0.0,0.0,0.0,0
474110,3.0,0.0,1.0,0.0,0
299024,3.0,0.07,1.0,0.0,0
506690,2.0,0.23,1.0,0.0,0
690161,3.0,0.4,0.0,0.0,0
757700,3.0,0.17,0.0,0.0,0
874035,2.0,0.1,0.0,1.0,0
654656,3.0,0.17,0.0,1.0,0
119452,3.0,0.08,0.0,0.0,0
297945,2.0,0.36,0.0,0.0,0
758967,3.0,0.04,1.0,0.0,0
666541,3.0,0.04,0.0,0.0,0
523917,3.0,0.0,0.0,0.0,0
437142,3.0,0.07,0.0,1.0,0
902297,3.0,0.09,0.0,0.0,0
976742,3.0,0.0,0.0,0.0,0
130878,2.0,0.37,0.0,0.0,0
908447,3.0,0.14,0.0,0.0,0
401193,3.0,0.05,1.0,0.0,0
835933,3.0,0.0,0.0,0.0,0
49045,2.0,0.07,0.0,0.0,0
420512,3.0,0.0,1.0,0.0,0
689921,2.0,0.03,0.0,0.0,0
877388,3.0,0.19,0.0,0.0,0
332992,3.0,0.61,0.0,0.0,0
633056,2.0,0.0,0.0,0.0,0
17028,3.0,0.35,1.0,0.0,0
451907,3.0,0.03,1.0,0.0,0
708356,2.0,0.3,0.0,1.0,0
790436,2.0,0.04,0.0,0.0,0
450929,2.0,0.0,0.0,0.0,0
313599,2.0,0.0,0.0,0.0,0
612577,2.0,0.14,0.0,0.0,0
778199,3.0,0.36,1.0,1.0,0
270809,3.0,0.23,0.0,0.0,0
812706,3.0,0.25,0.0,0.0,0
455097,2.0,0.04,0.0,0.0,0
120844,3.0,0.08,0.0,1.0,1
43776,3.0,0.0,0.0,0.0,0
560770,3.0,0.0,0.0,1.0,0
491207,3.0,0.04,0.0,0.0,0
519061,2.0,0.01,0.0,0.0,0
870319,3.0,0.05,0.0,0.0,0
171413,3.0,0.07,0.0,0.0,0
395820,3.0,0.05,0.0,0.0,0
127419,1.0,0.37,0.0,1.0,0
624230,3.0,0.0,0.0,0.0,0
49055,2.0,0.12,1.0,0.0,0
737642,3.0,0.18,1.0,1.0,0
477223,3.0,0.22,0.0,0.0,0
278749,1.0,0.15,0.0,1.0,0
20823,3.0,0.0,0.0,0.0,0
297734,2.0,0.08,0.0,0.0,1
457809,2.0,0.49,1.0,1.0,0
211577,3.0,0.0,0.0,0.0,0
126950,3.0,0.04,1.0,0.0,0
198880,1.0,0.0,0.0,1.0,0
411433,3.0,0.08,1.0,1.0,0
590626,3.0,0.0,0.0,0.0,0
600056,3.0,0.0,0.0,1.0,0
399975,3.0,0.02,1.0,1.0,0
837217,3.0,0.0,0.0,0.0,0
790553,3.0,0.0,0.0,0.0,1
685532,2.0,0.01,0.0,0.0,0
275556,3.0,0.29,0.0,0.0,0
531242,3.0,0.0,0.0,0.0,0
809263,2.0,0.07,0.0,0.0,0
627298,2.0,0.52,0.0,0.0,0
419933,3.0,0.0,0.0,0.0,1
809178,3.0,0.04,0.0,0.0,0
594272,3.0,0.0,0.0,0.0,0
633038,3.0,0.29,0.0,0.0,0
604065,3.0,0.02,0.0,0.0,0
861321,2.0,0.06,0.0,0.0,0
79766,1.0,0.13,0.0,0.0,0
178637,3.0,0.14,1.0,0.0,0
975650,1.0,0.47,1.0,0.0,0
252574,3.0,0.03,0.0,0.0,1
398185,2.0,0.0,0.0,0.0,0
286947,3.0,0.4,0.0,0.0,0
708060,3.0,0.18,0.0,0.0,0
261414,3.0,0.0,0.0,0.0,0
454723,2.0,0.1,1.0,1.0,0
586618,3.0,0.15,0.0,0.0,0
61409,3.0,0.17,0.0,1.0,0
873378,3.0,0.28,1.0,0.0,0
778144,3.0,0.12,1.0,1.0,0
425999,2.0,0.23,0.0,1.0,0
802346,2.0,0.21,1.0,0.0,0
388737,1.0,0.03,0.0,0.0,0
318046,3.0,0.02,0.0,0.0,0
702858,1.0,0.04,0.0,0.0,0
321882,3.0,0.02,0.0,0.0,0
793461,2.0,0.25,1.0,0.0,0
771567,3.0,0.0,1.0,1.0,0
387428,3.0,0.17,0.0,1.0,0
445549,2.0,0.0,0.0,1.0,0
325564,3.0,0.14,0.0,1.0,0
274169,2.0,0.0,0.0,1.0,0
768197,3.0,0.0,0.0,0.0,0
68854,3.0,0.0,0.0,0.0,0
569500,3.0,0.09,0.0,1.0,0
217385,3.0,0.0,0.0,0.0,0
889557,3.0,0.13,0.0,1.0,0
186144,3.0,0.03,0.0,0.0,0
437467,3.0,0.05,0.0,0.0,0
180555,2.0,0.04,0.0,0.0,0
421102,2.0,0.02,0.0,0.0,0
923083,1.0,0.11,0.0,0.0,0
106648,2.0,0.02,1.0,1.0,0
211459,3.0,0.0,0.0,0.0,0
556665,3.0,0.14,0.0,0.0,0
440220,3.0,0.13,0.0,0.0,0
505253,3.0,0.05,0.0,1.0,0
761366,3.0,0.06,0.0,0.0,0
501177,2.0,0.0,0.0,0.0,0
535812,3.0,0.0,0.0,0.0,0
923649,3.0,0.0,0.0,1.0,0
753133,3.0,0.32,0.0,0.0,0
595504,3.0,0.22,0.0,1.0,0
719318,1.0,0.3,0.0,0.0,0
15207,3.0,0.04,0.0,0.0,0
998325,3.0,0.0,0.0,0.0,0
962967,3.0,0.21,0.0,0.0,0
724693,3.0,0.11,0.0,0.0,0
314440,3.0,0.0,0.0,0.0,0
405868,3.0,0.09,0.0,1.0,0
662235,3.0,0.06,0.0,0.0,0
963766,1.0,0.45,0.0,1.0,0
534195,1.0,0.11,0.0,0.0,0
901817,3.0,0.0,0.0,0.0,0
530513,3.0,0.19,1.0,0.0,0
477977,3.0,0.0,0.0,1.0,0
849460,3.0,0.24,0.0,1.0,0
411406,3.0,0.01,1.0,0.0,0
545989,1.0,0.12,1.0,1.0,0
517095,3.0,0.0,0.0,0.0,0
930288,2.0,0.17,0.0,0.0,0
556835,2.0,0.18,0.0,0.0,0
364303,3.0,0.08,0.0,1.0,0
884101,3.0,0.09,0.0,0.0,0
755273,3.0,0.05,0.0,0.0,0
716797,3.0,0.05,0.0,0.0,0
404832,3.0,0.07,0.0,0.0,0
631605,2.0,0.08,1.0,1.0,0
315994,2.0,0.34,0.0,0.0,0
918744,3.0,0.0,0.0,0.0,0
672901,3.0,0.0,0.0,0.0,0
995965,3.0,0.06,0.0,0.0,0
741349,2.0,0.06,0.0,0.0,0
32901,3.0,0.17,0.0,0.0,0
117134,3.0,0.14,0.0,0.0,0
49023,2.0,0.17,0.0,1.0,0
641544,3.0,0.3,0.0,0.0,0
432966,3.0,0.01,0.0,0.0,0
507646,3.0,0.06,0.0,0.0,0
449946,3.0,0.24,0.0,1.0,0
952535,3.0,0.07,1.0,1.0,0
90657,3.0,0.07,0.0,0.0,1
209007,1.0,0.0,0.0,0.0,1
123897,3.0,0.0,0.0,0.0,0
431190,2.0,0.06,0.0,0.0,0
459925,3.0,0.0,0.0,0.0,0
415968,3.0,0.0,0.0,0.0,0
805881,1.0,0.26,1.0,0.0,0
200960,2.0,0.16,0.0,0.0,0
549272,3.0,0.08,1.0,1.0,0
148559,3.0,0.0,0.0,0.0,1
620173,3.0,0.07,0.0,0.0,0
276160,3.0,0.37,0.0,1.0,0
143045,3.0,0.05,0.0,0.0,0
526517,3.0,0.1,0.0,1.0,0
304595,3.0,0.0,0.0,0.0,0
421156,2.0,0.3,1.0,1.0,0
988452,2.0,0.0,0.0,0.0,0
569245,3.0,0.04,0.0,0.0,0
976272,3.0,0.14,0.0,0.0,0
428003,3.0,0.0,0.0,0.0,0
764521,2.0,0.12,1.0,0.0,0
582170,2.0,0.01,0.0,1.0,0
201069,0.0,0.3,0.0,0.0,0
784515,2.0,0.33,0.0,0.0,0
480661,3.0,0.24,1.0,0.0,0
760931,2.0,0.0,0.0,0.0,0
648810,3.0,0.06,1.0,1.0,0
857028,2.0,0.0,0.0,0.0,0
905330,3.0,0.03,0.0,0.0,0
431526,3.0,0.03,1.0,1.0,0
784783,2.0,0.02,0.0,0.0,0
751712,3.0,0.0,0.0,1.0,0
34163,3.0,0.17,0.0,1.0,0
147914,1.0,0.07,0.0,0.0,0
521134,2.0,0.19,0.0,0.0,0
311922,3.0,0.05,0.0,0.0,0
657912,3.0,0.08,0.0,0.0,0
959719,3.0,0.12,0.0,0.0,0
19374,2.0,0.03,0.0,0.0,0
777747,3.0,0.11,0.0,0.0,0
941198,3.0,0.15,0.0,1.0,0
503700,3.0,0.11,0.0,0.0,0
872117,2.0,0.08,0.0,0.0,0
274639,3.0,0.23,1.0,1.0,0
169190,2.0,0.05,0.0,0.0,0
840593,3.0,0.17,0.0,0.0,0
112332,3.0,0.0,0.0,0.0,0
534899,3.0,0.0,0.0,0.0,0
34159,3.0,0.01,1.0,0.0,0
960542,3.0,0.13,0.0,0.0,0
326119,3.0,0.04,0.0,0.0,0
91105,3.0,0.02,0.0,0.0,0
7722,3.0,0.08,1.0,1.0,0
981503,3.0,0.04,1.0,0.0,0
780804,3.0,0.0,0.0,0.0,0
934342,3.0,0.08,0.0,1.0,0
179100,3.0,0.0,1.0,0.0,0
464846,2.0,0.14,0.0,0.0,0
331242,3.0,0.05,0.0,0.0,0
998446,3.0,0.4,0.0,0.0,0
436541,3.0,0.03,0.0,0.0,0
935434,1.0,0.03,0.0,0.0,0
360840,2.0,0.02,0.0,0.0,0
40636,3.0,0.2,0.0,0.0,0
488788,2.0,0.27,1.0,0.0,0
128686,3.0,0.12,0.0,1.0,0
270551,2.0,0.11,0.0,0.0,0
369605,3.0,0.0,0.0,0.0,0
178349,2.0,0.0,0.0,0.0,0
104675,3.0,0.09,0.0,0.0,0
825856,3.0,0.08,0.0,0.0,0
963607,3.0,0.0,0.0,0.0,0
621781,1.0,0.08,1.0,1.0,0
679354,1.0,0.64,0.0,0.0,1
532869,2.0,0.05,0.0,0.0,0
818099,3.0,0.0,0.0,0.0,0
556170,2.0,0.0,0.0,0.0,0
924571,3.0,0.0,0.0,0.0,1
836691,3.0,0.02,1.0,0.0,0
100891,1.0,0.42,0.0,0.0,1
801036,3.0,0.04,0.0,1.0,0
625477,3.0,0.13,0.0,0.0,0
680646,3.0,0.22,1.0,1.0,0
457452,3.0,0.18,0.0,1.0,0
456871,3.0,0.0,0.0,0.0,1
607291,3.0,0.0,0.0,0.0,0
219737,3.0,0.02,1.0,0.0,0
302243,3.0,0.22,0.0,0.0,0
529916,1.0,0.24,0.0,0.0,0
793520,1.0,0.07,1.0,1.0,0
231696,3.0,0.0,0.0,0.0,0
287918,2.0,0.2,0.0,1.0,0
507940,3.0,0.0,0.0,0.0,0
893421,3.0,0.01,0.0,0.0,0
63733,1.0,0.17,1.0,0.0,0
262166,3.0,0.0,0.0,0.0,0
336638,3.0,0.3,0.0,0.0,0
59188,2.0,0.15,0.0,0.0,0
299761,2.0,0.18,0.0,0.0,0
752223,3.0,0.01,0.0,0.0,0
657103,3.0,0.34,0.0,0.0,0
785013,3.0,0.08,0.0,0.0,0
78308,3.0,0.1,1.0,0.0,0
155297,3.0,0.03,0.0,0.0,0
706350,3.0,0.09,0.0,1.0,0
130092,3.0,0.05,1.0,1.0,0
495977,2.0,0.04,0.0,1.0,0
307800,3.0,0.0,0.0,0.0,1
443718,3.0,0.0,1.0,0.0,0
586520,3.0,0.0,0.0,0.0,1
259537,2.0,0.0,0.0,0.0,0
322036,3.0,0.12,0.0,0.0,0
447131,2.0,0.05,0.0,1.0,0
271064,3.0,0.04,0.0,1.0,0
792101,3.0,0.02,1.0,1.0,0
722746,2.0,0.1,1.0,0.0,0
323595,3.0,0.0,0.0,1.0,0
177803,2.0,0.31,0.0,0.0,0
83976,2.0,0.34,0.0,0.0,0
888804,2.0,0.0,0.0,1.0,0
439225,2.0,0.04,0.0,1.0,0
404313,2.0,0.09,0.0,0.0,0
264043,3.0,0.08,0.0,0.0,0
523509,3.0,0.01,0.0,0.0,0
446690,3.0,0.0,0.0,0.0,0
106304,2.0,0.07,1.0,0.0,0
992824,2.0,0.03,0.0,1.0,0
370974,3.0,0.0,0.0,0.0,0
376726,2.0,0.02,0.0,0.0,0
913855,1.0,0.05,1.0,0.0,0
464745,2.0,0.04,0.0,0.0,1
780807,1.0,0.41,0.0,0.0,0
223102,2.0,0.07,1.0,0.0,0
148707,3.0,0.28,0.0,0.0,0
819832,3.0,0.0,0.0,0.0,0
692911,3.0,0.0,0.0,0.0,0
151252,3.0,0.0,0.0,0.0,0
969507,3.0,0.0,0.0,0.0,0
499929,3.0,0.0,0.0,0.0,0
102736,3.0,0.04,0.0,0.0,0
270665,3.0,0.17,0.0,0.0,0
23129,3.0,0.03,0.0,0.0,0
910087,3.0,0.0,1.0,0.0,0
300463,3.0,0.09,0.0,1.0,0
345246,3.0,0.07,0.0,0.0,0
357207,3.0,0.05,1.0,0.0,0
354808,1.0,0.0,1.0,1.0,0
546374,2.0,0.21,1.0,0.0,0
525361,2.0,0.04,0.0,0.0,0
823319,2.0,0.13,0.0,1.0,0
48255,3.0,0.02,0.0,0.0,0
348825,3.0,0.0,0.0,0.0,0
686746,3.0,0.01,1.0,0.0,0
789831,3.0,0.06,0.0,0.0,0
877294,2.0,0.11,0.0,0.0,0
194699,3.0,0.0,0.0,0.0,0
934589,1.0,0.07,0.0,0.0,1
331474,3.0,0.25,1.0,0.0,0
118655,3.0,0.03,1.0,0.0,0
448086,3.0,0.0,0.0,0.0,0
286480,2.0,0.14,0.0,1.0,0
965695,3.0,0.0,1.0,0.0,0
780776,3.0,0.09,0.0,0.0,0
128834,3.0,0.13,1.0,1.0,0
579424,2.0,0.0,1.0,0.0,0
821278,3.0,0.0,0.0,0.0,0
366644,3.0,0.01,0.0,0.0,0
13488,3.0,0.0,0.0,0.0,0
822760,3.0,0.04,0.0,0.0,0
679137,2.0,0.35,0.0,1.0,0
650618,2.0,0.18,1.0,0.0,0
