customer_id,var3,var4,var5,var6,lapsed_next_period,order_id,product_id,product_type_id,designer_id,gross_spend,net_spend,item_returned,quote_spend_returned,quote_var1,quote_var2
855580,3.0,0.26,0.0,0.0,1,12,178,27,102,71.73700000000001,71.444,1,0.004084363717468061,0.4943820224719101,0.11235955056179775
182750,3.0,0.0,0.0,0.0,0,14,24,19,17,18.675000000000004,14.744000000000002,9,0.21049531459170023,0.0,0.12
727036,2.0,0.19,0.0,0.0,0,28,45,20,29,29.743999999999982,27.142999999999986,4,0.08744620763851524,0.32608695652173914,0.5434782608695652
975743,2.0,0.22,0.0,0.0,0,102,122,30,66,82.78700000000003,56.32300000000001,16,0.3196637153176225,0.0,0.0
666703,1.0,0.08,0.0,0.0,0,12,38,13,26,18.873999999999995,14.678999999999997,9,0.22226343117516156,0.0,0.8
433918,2.0,0.07,0.0,0.0,0,8,139,37,77,65.11100000000003,45.17300000000001,39,0.306215539616962,0.0,0.0
850760,3.0,0.05,0.0,0.0,0,34,146,28,65,128.51000000000005,50.131999999999984,56,0.609898062407595,0.0,0.625
114286,1.0,0.24,1.0,1.0,0,31,117,25,62,43.211,42.888999999999996,1,0.007451806253037484,0.0,0.9159663865546218
459791,3.0,0.36,1.0,1.0,0,8,58,16,29,41.74100000000001,39.001000000000005,3,0.06564289307874756,0.0,0.1896551724137931
515893,3.0,0.31,0.0,1.0,0,14,38,12,24,26.476,15.461999999999998,15,0.41599939567910565,0.0,0.0
823013,3.0,0.09,0.0,1.0,0,38,69,20,33,50.062000000000005,37.63400000000001,12,0.24825216731253238,0.0,0.8571428571428571
319968,3.0,0.02,0.0,1.0,0,57,171,29,85,114.29200000000003,45.086999999999996,130,0.6055104469254193,0.06735751295336788,0.12953367875647667
753649,2.0,0.36,0.0,0.0,0,14,35,9,27,30.320000000000004,24.978000000000005,3,0.1761873350923482,0.0,0.9210526315789473
267469,3.0,0.0,0.0,0.0,0,33,61,23,39,49.083000000000006,36.747,13,0.25132938084469175,0.16129032258064516,0.04838709677419355
267665,3.0,0.03,0.0,0.0,0,63,187,27,92,114.03900000000007,38.84,139,0.6594147616166401,0.0,0.0
82694,3.0,0.14,0.0,0.0,0,22,112,24,62,108.79,31.119999999999987,93,0.7139442963507676,0.26865671641791045,0.2462686567164179
496897,2.0,0.07,0.0,0.0,0,25,153,36,89,76.56299999999996,54.198,34,0.2921123780416124,0.0,0.06832298136645963
782216,3.0,0.0,0.0,0.0,0,9,46,18,34,18.328,18.328,0,0.0,0.0,0.0
641240,2.0,0.0,1.0,0.0,0,40,125,27,73,55.724000000000025,55.724000000000025,0,0.0,0.0,0.0
224306,3.0,0.06,0.0,0.0,0,13,17,6,15,19.201999999999998,18.808,2,0.020518695969169793,0.0,1.0
885803,3.0,0.23,1.0,1.0,0,48,94,23,56,56.467999999999996,11.791999999999998,55,0.7911737621307644,0.0,0.0
660839,3.0,0.06,0.0,0.0,0,25,97,18,56,74.24500000000002,33.18099999999999,48,0.5530877500168364,0.0,1.0
175246,3.0,0.06,1.0,0.0,0,72,163,33,77,137.01499999999993,111.53599999999996,25,0.18595774185308167,0.0,1.0
651326,1.0,0.0,0.0,0.0,0,38,100,22,54,17.434,16.958000000000002,1,0.027302971205689978,0.0,0.0
466235,3.0,0.67,0.0,0.0,0,3,13,8,11,19.547,2.2,10,0.887450759707372,0.0,1.0
501409,3.0,0.07,0.0,0.0,0,19,83,23,51,64.371,40.446000000000005,27,0.37167357971757453,0.0,0.0
367893,3.0,0.01,1.0,0.0,0,83,216,35,87,165.69000000000028,110.993,68,0.33011648258796666,0.0,0.4873417721518987
171114,3.0,0.0,1.0,0.0,0,24,49,19,40,66.42699999999999,27.932,21,0.5795083324551763,0.0,0.04
327784,2.0,0.34,0.0,0.0,0,20,34,16,28,19.99,14.352,10,0.28204102051025504,0.0,0.058823529411764705
39339,3.0,0.0,0.0,0.0,0,15,58,18,38,43.21100000000001,16.794,43,0.6113489620698435,0.0,0.7741935483870968
771616,3.0,0.08,0.0,0.0,0,56,117,29,46,68.38999999999997,28.743999999999996,27,0.5797046351805818,0.08484848484848485,0.01818181818181818
29829,3.0,0.06,0.0,1.0,0,67,71,18,42,59.78499999999999,32.536,34,0.45578322321652576,0.0,0.3670886075949367
536292,3.0,0.12,0.0,0.0,0,42,130,29,76,88.11300000000006,20.070999999999998,74,0.7722129538206622,0.10144927536231885,0.13768115942028986
284195,2.0,0.05,0.0,0.0,0,14,54,19,29,17.281999999999996,17.281999999999996,0,0.0,0.0,0.6666666666666666
407807,3.0,0.0,0.0,0.0,0,49,76,22,42,59.212999999999994,46.928,14,0.2074713323087835,0.14130434782608695,0.0
48663,3.0,0.2,0.0,1.0,0,87,155,23,70,118.25200000000002,48.349,107,0.5911358793085952,0.17159763313609466,0.05917159763313609
141146,3.0,0.02,0.0,0.0,0,28,55,20,47,43.51800000000001,27.619000000000003,23,0.36534307642814473,0.10344827586206896,0.9482758620689655
865129,2.0,0.05,1.0,0.0,0,40,205,34,88,87.7750000000001,85.03000000000007,2,0.03127314155511284,0.06756756756756757,0.8243243243243243
331292,3.0,0.03,0.0,0.0,0,21,111,27,66,122.87899999999998,49.974,39,0.5933072372008235,0.0,0.0
696687,3.0,0.02,0.0,0.0,0,50,147,24,66,106.3800000000001,83.42300000000012,32,0.21580184245158826,0.029239766081871343,1.0
375589,3.0,0.0,0.0,0.0,0,109,163,24,88,137.90199999999996,43.12999999999999,109,0.68724166437035,0.0,0.0
362462,2.0,0.07,1.0,0.0,0,21,45,22,30,16.844999999999995,7.987,15,0.5258533689522112,0.02040816326530612,0.0
377131,3.0,0.0,0.0,0.0,0,12,42,11,34,46.656000000000006,45.94000000000001,1,0.015346364883401789,0.0,0.13636363636363635
601856,3.0,0.09,1.0,0.0,0,40,85,22,52,87.08299999999996,67.125,21,0.22918365237761637,0.0196078431372549,0.049019607843137254
989923,3.0,0.15,0.0,0.0,0,31,277,41,103,117.72899999999991,68.874,100,0.4149784674973877,0.08389261744966443,0.0
139701,3.0,0.2,0.0,0.0,0,52,211,41,123,83.42000000000004,83.42000000000004,0,0.0,0.0,0.0
340058,2.0,0.17,0.0,0.0,0,44,181,31,97,81.10100000000004,51.97900000000002,49,0.35908311858053543,0.0,0.11855670103092783
466419,3.0,0.32,0.0,1.0,0,29,136,28,66,90.06200000000004,36.848,55,0.5908596300326444,0.35172413793103446,0.0
117812,3.0,0.05,0.0,1.0,0,8,133,18,81,104.01099999999994,63.017,51,0.3941313899491396,0.3287671232876712,0.0
518441,2.0,0.01,1.0,1.0,0,19,75,32,49,21.341000000000005,21.341000000000005,0,0.0,0.0,0.0
174018,3.0,0.01,0.0,0.0,0,18,36,14,24,6.469999999999998,5.927999999999998,2,0.08377125193199382,0.10256410256410256,0.02564102564102564
483342,3.0,0.28,0.0,0.0,1,3,4,3,3,24.147999999999996,24.147999999999996,0,0.0,0.0,0.0
544089,3.0,0.03,1.0,0.0,0,16,72,21,45,45.38099999999998,28.400000000000002,25,0.37418743527026693,0.0,0.0379746835443038
610459,3.0,0.02,0.0,0.0,0,22,183,36,92,109.97499999999991,45.973999999999975,91,0.5819595362582404,0.02030456852791878,0.0
689959,3.0,0.02,0.0,0.0,0,41,45,14,30,48.108000000000004,34.518,9,0.28248939885258173,0.06382978723404255,0.02127659574468085
991624,3.0,0.0,0.0,0.0,0,5,29,9,16,53.011,53.011,0,0.0,0.0,1.0
566845,3.0,0.0,0.0,0.0,0,15,26,10,20,34.56399999999999,32.63699999999999,1,0.0557516491146858,0.46153846153846156,0.0
972349,3.0,0.04,0.0,0.0,0,72,235,28,82,284.28200000000004,46.475,228,0.8365179645563209,0.0,0.0
958889,3.0,0.0,0.0,0.0,0,38,148,31,83,66.44000000000001,64.013,4,0.03652919927754374,0.0,0.6751592356687898
485825,3.0,0.01,0.0,0.0,0,48,278,43,117,189.77200000000013,155.2390000000001,24,0.18197099677507755,0.08544303797468354,0.3037974683544304
812477,1.0,0.43,0.0,1.0,0,45,31,7,20,18.694000000000003,18.694000000000003,0,0.0,0.0,0.0
157305,3.0,0.0,1.0,0.0,0,28,118,31,59,64.46899999999998,27.562999999999995,28,0.5724611828941041,0.0,0.0
239553,1.0,0.27,0.0,1.0,0,34,70,17,46,21.586999999999993,19.395999999999997,5,0.1014962709037845,0.06896551724137931,0.8735632183908046
411526,3.0,0.03,0.0,1.0,0,43,148,28,75,163.42900000000012,19.716999999999995,133,0.8793543373575071,0.0,0.15
86822,1.0,0.02,0.0,0.0,0,14,38,18,26,25.817000000000004,17.538,6,0.3206801719797034,0.0,0.0
209515,2.0,0.01,0.0,0.0,0,15,73,25,44,56.566,29.171000000000003,40,0.484301523883605,0.0,0.10126582278481013
623506,3.0,0.12,1.0,1.0,0,63,138,22,81,147.12300000000005,45.36900000000001,90,0.6916253746864869,0.04054054054054054,0.41216216216216217
170436,3.0,0.0,0.0,0.0,0,7,91,13,58,106.932,14.525,77,0.864166012045038,0.0,0.0
398046,3.0,0.0,0.0,0.0,1,18,41,13,22,31.823999999999984,13.607000000000005,7,0.572429612870789,0.0,0.044444444444444446
763422,3.0,0.02,0.0,0.0,0,17,33,12,30,20.946,18.862000000000005,3,0.09949393678984035,0.0,0.0
365131,3.0,0.04,1.0,0.0,0,66,244,36,108,230.42800000000003,227.49699999999999,2,0.012719808356623499,0.007194244604316547,0.0539568345323741
29499,3.0,0.03,0.0,0.0,0,28,51,17,39,35.33,21.594000000000005,22,0.3887913954146616,0.0,0.8813559322033898
509754,3.0,0.11,0.0,0.0,0,21,59,12,33,51.58599999999999,51.58599999999999,0,0.0,0.0,0.6825396825396826
158377,3.0,0.2,0.0,1.0,0,82,173,28,76,211.44200000000006,22.562,154,0.8932946150717455,0.052083333333333336,0.14583333333333334
866206,3.0,0.0,0.0,0.0,0,2,24,6,16,18.167999999999996,14.799999999999997,5,0.18538088947600173,0.0,1.0
81586,3.0,0.0,0.0,0.0,0,6,23,10,14,19.150999999999996,18.650999999999996,1,0.026108297216855522,0.0,0.0
904549,1.0,0.12,0.0,0.0,0,13,72,28,47,32.16299999999999,27.61299999999999,7,0.14146690296303213,0.0,0.6164383561643836
522814,3.0,0.06,0.0,0.0,0,28,52,16,35,56.407000000000004,25.416,23,0.5494176254720159,0.03225806451612903,0.6451612903225806
236767,3.0,0.0,0.0,0.0,0,8,82,19,63,78.362,57.99500000000001,10,0.2599091396340061,0.0,0.38372093023255816
943591,3.0,0.01,0.0,0.0,1,17,32,10,25,58.023999999999994,21.915,18,0.6223114573280022,0.0,0.0
678390,3.0,0.01,0.0,0.0,0,46,74,17,37,42.984,15.824,42,0.6318630187976922,0.0,0.0
729365,3.0,0.11,0.0,1.0,0,25,80,25,42,39.39099999999999,30.388999999999985,10,0.22852935949836278,0.0,0.6506024096385542
343530,3.0,0.0,0.0,0.0,0,29,325,33,135,759.4920000000002,158.40600000000015,269,0.7914316411496104,0.02457002457002457,0.08108108108108109
526344,1.0,0.14,0.0,0.0,0,27,77,22,47,35.94199999999999,17.021,32,0.526431472928607,0.0,0.5465116279069767
671707,3.0,0.07,1.0,0.0,0,26,44,16,31,57.123999999999995,21.255999999999997,26,0.6278972060780057,0.125,0.020833333333333332
723884,3.0,0.0,0.0,0.0,0,12,33,15,23,31.276,12.398999999999997,12,0.6035618365519888,0.21212121212121213,0.0
144849,3.0,0.06,0.0,0.0,0,34,74,21,34,40.54700000000001,32.071000000000005,8,0.20904135941006743,0.0125,1.0
510156,3.0,0.0,0.0,0.0,0,9,22,9,16,58.584,49.545,1,0.15429127406800494,0.0,0.0
520119,3.0,0.0,0.0,0.0,0,11,15,7,15,22.531000000000002,15.481999999999998,5,0.3128578403089079,0.2,0.2
21143,3.0,0.29,0.0,0.0,0,59,153,29,84,104.97500000000012,42.396,80,0.5961324124791622,0.17857142857142858,0.39285714285714285
442980,2.0,0.0,0.0,0.0,0,25,57,14,29,26.225999999999992,17.034999999999997,13,0.3504537481888202,0.0,0.6333333333333333
89889,3.0,0.55,0.0,1.0,0,35,35,12,22,26.549999999999994,26.549999999999994,0,0.0,0.75,0.0
107042,2.0,0.09,1.0,1.0,0,38,288,50,127,117.38400000000011,95.3600000000001,31,0.1876235262045934,0.1242603550295858,0.21893491124260356
662967,3.0,0.02,0.0,0.0,0,147,405,50,121,385.0479999999997,385.0479999999997,0,0.0,0.04852320675105485,0.9451476793248945
223378,3.0,0.13,0.0,0.0,0,13,36,15,28,23.993000000000002,23.579,1,0.017255032717876106,0.05128205128205128,0.8461538461538461
844560,3.0,0.32,0.0,0.0,0,48,64,21,44,40.940000000000005,25.543,22,0.37608695652173924,0.0,0.0
809975,3.0,0.0,0.0,0.0,0,38,67,13,33,49.346999999999994,40.54199999999998,10,0.17843029971426866,0.88,0.0
690097,2.0,0.1,0.0,1.0,0,31,86,28,56,34.272000000000006,16.664999999999996,24,0.5137429971988797,0.01020408163265306,0.05102040816326531
771426,3.0,0.11,0.0,0.0,0,16,32,13,12,67.81099999999999,29.59700000000001,19,0.5635368892952469,0.0,0.0
822190,2.0,0.0,0.0,0.0,0,40,199,29,99,120.01,43.358,117,0.6387134405466213,0.0047169811320754715,0.8962264150943396
948508,3.0,0.15,0.0,1.0,0,17,60,14,46,62.24700000000003,29.09399999999999,39,0.5326039809147431,0.15151515151515152,0.12121212121212122
436656,3.0,0.0,0.0,0.0,1,5,9,4,7,7.893999999999999,7.4910000000000005,1,0.051051431466936754,1.0,0.0
984838,3.0,0.16,0.0,1.0,0,48,103,28,58,115.77899999999995,77.481,41,0.330785375586246,0.5793650793650794,0.19047619047619047
604569,3.0,0.04,0.0,0.0,0,95,255,46,120,317.68300000000005,57.23299999999999,158,0.8198424215334154,0.0,0.8149466192170819
112911,3.0,0.0,1.0,0.0,0,124,335,37,160,328.805,107.59900000000006,210,0.6727574094067911,0.005698005698005698,0.9772079772079773
612739,3.0,0.0,0.0,0.0,0,9,18,9,17,23.997000000000003,4.994,13,0.7918906529982915,0.0,0.0
804115,3.0,0.0,0.0,0.0,0,36,43,14,31,32.94499999999999,11.153999999999998,37,0.6614357262103506,0.0,0.3939393939393939
120292,1.0,0.19,0.0,0.0,0,16,79,24,41,11.759,11.539,1,0.018709073900841963,0.0,1.0
149468,3.0,0.06,0.0,1.0,0,36,103,14,63,147.71599999999992,13.643,100,0.9076403368626282,0.11278195488721804,0.5112781954887218
243445,3.0,0.04,0.0,1.0,0,29,65,19,39,70.12700000000002,61.52400000000002,9,0.12267742809474237,0.32857142857142857,0.0
517031,2.0,0.07,0.0,0.0,0,73,87,18,34,30.81999999999999,24.673999999999996,14,0.19941596365996092,0.011363636363636364,0.011363636363636364
376646,1.0,0.27,1.0,1.0,0,52,93,27,66,32.078999999999986,27.22199999999999,14,0.1514074628261479,0.0,0.08421052631578947
645594,2.0,0.07,0.0,0.0,0,34,166,36,83,47.45500000000008,47.45500000000008,0,0.0,0.0,0.0782122905027933
400452,3.0,0.17,0.0,0.0,0,59,121,26,75,107.53200000000001,47.96599999999999,51,0.5539374325782095,0.058394160583941604,0.583941605839416
781888,1.0,0.0,0.0,0.0,0,8,38,17,30,35.237,13.339999999999998,15,0.6214206657774499,0.0,0.15
991638,2.0,0.15,0.0,1.0,0,55,163,26,90,66.70100000000002,16.604999999999997,119,0.7510532075980871,0.0,0.39285714285714285
259516,2.0,0.35,0.0,0.0,0,10,23,11,13,6.469999999999999,3.557,9,0.4502318392581143,0.19230769230769232,0.38461538461538464
425066,2.0,0.01,0.0,1.0,0,28,74,20,43,44.228999999999964,22.221999999999998,40,0.4975694679961108,0.0,0.011363636363636364
32821,3.0,0.11,0.0,1.0,0,18,30,11,16,38.578,34.034,2,0.1177873399346779,0.8,0.0
594651,2.0,0.04,0.0,0.0,0,6,47,19,29,10.401000000000002,10.401000000000002,0,0.0,0.0,0.0
177201,3.0,0.03,0.0,1.0,0,57,106,26,59,98.32700000000006,28.204999999999995,90,0.713151016506148,0.03164556962025317,0.056962025316455694
714483,3.0,0.32,0.0,0.0,0,26,45,14,26,39.845,28.379,4,0.28776508972267534,0.0,0.0
705176,3.0,0.05,0.0,0.0,0,33,465,28,155,377.4189999999999,128.926,323,0.6584008754196264,0.0,0.01782178217821782
939636,3.0,0.0,0.0,0.0,0,6,8,4,2,19.009,11.605999999999998,3,0.38944710400336696,0.0,0.0
320798,3.0,0.44,1.0,0.0,0,44,272,47,117,177.33200000000002,150.33700000000007,19,0.15222858818487325,0.0,0.21428571428571427
983560,3.0,0.4,0.0,0.0,0,50,117,24,34,149.468,39.589999999999996,93,0.7351272513180078,0.0,0.9844961240310077
287648,3.0,0.13,1.0,0.0,0,6,16,11,12,9.323,4.125,6,0.5575458543387322,0.29411764705882354,0.47058823529411764
169941,3.0,0.02,1.0,0.0,0,73,130,27,68,48.51200000000001,16.505000000000003,48,0.6597749010554089,0.0,0.0
888957,3.0,0.22,0.0,0.0,0,6,10,5,9,10.232,3.96,8,0.6129788897576232,0.0,0.5833333333333334
270245,1.0,0.05,0.0,0.0,0,11,48,16,36,27.637000000000004,27.637000000000004,0,0.0,0.32,0.0
993032,3.0,0.08,0.0,0.0,0,68,169,35,105,77.059,27.139000000000003,105,0.6478153103466174,0.06818181818181818,0.5113636363636364
348449,3.0,0.01,0.0,0.0,0,92,328,48,177,299.2720000000001,189.88299999999992,83,0.36551698789061504,0.11357340720221606,0.15512465373961218
33097,2.0,0.02,0.0,0.0,1,63,137,36,81,66.56299999999999,18.92199999999999,95,0.7157279569730932,0.0,0.9696969696969697
930532,1.0,0.38,0.0,1.0,0,9,57,20,33,11.059000000000001,9.277,22,0.1611357265575551,0.0,0.0
215259,3.0,0.27,0.0,0.0,0,12,120,21,72,61.754999999999995,43.35899999999999,23,0.297886810784552,0.0,1.0
134674,2.0,0.05,0.0,0.0,0,35,29,17,15,26.317000000000004,17.610000000000003,13,0.3308507808640802,0.0,0.0
590148,2.0,0.23,0.0,1.0,0,57,89,26,45,32.798999999999985,24.57799999999999,20,0.2506478856062685,0.0,0.7717391304347826
843428,3.0,0.21,0.0,0.0,0,8,12,10,11,11.914,10.812999999999999,1,0.09241228806446206,0.3333333333333333,0.08333333333333333
487281,3.0,0.09,0.0,0.0,0,21,28,12,24,45.49100000000001,40.64600000000001,2,0.10650458332417397,0.0,0.0
384335,2.0,0.0,0.0,0.0,0,1,6,5,6,7.089,7.089,0,0.0,1.0,0.0
669983,2.0,0.29,0.0,0.0,0,12,26,15,21,8.793,8.463,1,0.03752985329239169,0.0,0.5357142857142857
834158,3.0,0.01,0.0,0.0,0,23,80,20,51,73.254,31.426000000000002,44,0.570999535861523,0.0,0.5833333333333334
13284,3.0,0.21,0.0,1.0,0,17,24,9,21,14.561,13.409,1,0.07911544536776315,0.11538461538461539,0.8846153846153846
355152,3.0,0.07,1.0,0.0,0,85,222,32,98,132.7760000000001,97.85100000000004,52,0.26303699463758534,0.059322033898305086,0.15677966101694915
478127,3.0,0.0,0.0,0.0,0,19,28,14,21,27.592,19.389000000000003,8,0.2972963177732675,0.0,0.0
385154,3.0,0.0,0.0,0.0,0,5,8,4,6,18.045,11.23,3,0.3776669437517318,0.0,0.5555555555555556
2760,3.0,0.0,0.0,0.0,0,8,30,9,22,57.628,36.176,14,0.372249600888457,0.0,0.03333333333333333
256123,2.0,0.05,0.0,0.0,0,34,173,37,69,82.80400000000004,59.03200000000002,35,0.2870875803101301,0.005714285714285714,0.9942857142857143
14869,3.0,0.0,0.0,0.0,0,3,7,6,7,9.77,0.958,9,0.9019447287615148,0.0,1.0
307105,1.0,0.38,0.0,1.0,0,41,41,17,25,14.049000000000007,12.717000000000004,4,0.09481101857783486,0.0,0.1346153846153846
799780,1.0,0.62,0.0,0.0,0,5,11,10,9,1.595,1.595,0,0.0,0.0,0.8181818181818182
354057,3.0,0.0,1.0,0.0,0,13,84,30,54,49.63999999999999,29.345000000000002,17,0.40884367445608366,0.0,0.0
828606,1.0,0.45,1.0,1.0,0,25,37,18,19,25.279,23.909,2,0.05419518177143087,0.1724137931034483,0.8793103448275862
732293,3.0,0.03,1.0,0.0,0,29,95,20,56,79.90999999999997,41.42699999999999,43,0.48157927668627193,0.0,0.5204081632653061
257154,3.0,0.2,0.0,0.0,0,41,93,23,37,130.12300000000002,47.846,58,0.6323017452717813,0.0,0.029411764705882353
993648,3.0,0.14,0.0,0.0,0,18,112,26,63,128.13200000000006,46.931999999999995,61,0.6337214747291858,0.0,0.0
998417,1.0,0.09,0.0,1.0,0,22,92,35,55,20.976000000000006,20.976000000000006,0,0.0,0.0,0.3684210526315789
314159,3.0,0.0,0.0,0.0,0,36,104,25,53,104.684,32.931,53,0.685424706736464,0.0,0.3620689655172414
538715,3.0,0.12,0.0,0.0,0,69,76,16,45,95.53099999999993,42.19099999999999,49,0.5583527860066364,0.010752688172043012,0.3655913978494624
134189,3.0,0.11,0.0,0.0,0,11,34,16,28,27.126999999999995,8.303,14,0.693921185534707,0.0,0.9714285714285714
768050,2.0,0.29,0.0,1.0,0,45,76,20,48,27.549999999999994,19.150000000000002,18,0.304900181488203,0.0,0.8860759493670886
181701,3.0,0.21,0.0,0.0,0,16,58,21,42,26.529,24.353,10,0.08202344604018239,0.0,0.0
271626,3.0,0.0,0.0,0.0,0,7,5,3,5,11.489,4.22,5,0.6326921403081208,0.0,0.0
201677,2.0,0.0,0.0,1.0,0,12,146,24,64,78.85299999999998,26.517000000000003,85,0.6637160285594713,0.0,0.0
697142,3.0,0.0,0.0,0.0,0,26,27,12,18,28.397,17.479000000000003,4,0.384477233510582,0.0,0.2222222222222222
88761,3.0,0.17,0.0,0.0,0,94,129,21,74,168.51900000000003,76.30600000000001,88,0.547196458559569,0.006211180124223602,0.9006211180124224
100045,3.0,0.0,0.0,0.0,0,13,18,6,13,19.405,18.279999999999998,2,0.05797474877608882,0.0,0.8947368421052632
399077,3.0,0.09,0.0,0.0,0,34,66,14,47,52.662,27.311000000000003,33,0.4813907561429493,0.029850746268656716,0.0
520343,2.0,0.11,0.0,0.0,0,27,73,23,48,22.311999999999994,9.510999999999997,21,0.5737271423449265,0.0,0.6753246753246753
238320,3.0,0.0,0.0,0.0,0,14,41,12,33,34.367,31.47999999999999,3,0.08400500480111758,0.0,0.043478260869565216
274576,2.0,0.06,1.0,0.0,0,14,91,30,46,28.57899999999999,26.19399999999999,5,0.08345288498547893,0.030303030303030304,0.0
118918,3.0,0.12,0.0,1.0,0,62,120,15,62,128.91600000000005,20.852999999999994,100,0.8382435074001676,0.0,0.625
800951,2.0,0.24,0.0,1.0,0,45,77,14,24,35.751999999999995,34.50299999999999,2,0.03493510852539725,0.0,0.0
695271,3.0,0.03,1.0,0.0,0,25,54,18,35,64.373,50.234999999999985,8,0.21962624081524892,0.12727272727272726,0.38181818181818183
874881,1.0,0.08,0.0,0.0,1,7,80,17,59,95.58700000000005,4.784000000000001,99,0.9499513532174877,0.0,0.0
607840,2.0,0.17,0.0,0.0,0,12,41,16,32,26.494999999999994,26.494999999999994,0,0.0,0.0,0.0
282227,3.0,0.23,0.0,0.0,0,12,62,15,43,54.78399999999999,51.858999999999995,2,0.053391501168224255,0.0,0.9193548387096774
623968,2.0,0.0,0.0,1.0,0,25,65,21,33,46.518,36.288000000000004,9,0.21991487166258217,0.0,0.0
724792,3.0,0.04,0.0,0.0,0,140,332,29,129,389.8309999999999,285.34700000000004,71,0.26802383596994567,0.059278350515463915,0.14948453608247422
189678,3.0,0.04,0.0,0.0,1,65,185,27,84,117.05500000000006,107.85200000000009,6,0.07862116099269548,0.0,0.30412371134020616
994549,3.0,0.08,0.0,0.0,0,146,334,43,150,172.7590000000001,46.30900000000002,188,0.7319445007206571,0.0,0.7456647398843931
923893,3.0,0.27,0.0,1.0,0,10,48,15,35,60.167000000000016,15.968,45,0.734605348446823,0.0,0.32786885245901637
746095,3.0,0.26,0.0,0.0,0,39,90,25,72,62.988000000000014,40.279,28,0.3605289896488221,0.0,0.0
55225,3.0,0.02,0.0,0.0,0,9,27,10,14,38.437000000000005,38.437000000000005,0,0.0,0.2962962962962963,0.0
844483,3.0,0.06,0.0,0.0,0,33,106,23,35,115.53099999999999,114.509,1,0.008846110567726337,0.3482142857142857,0.09821428571428571
31568,3.0,0.0,0.0,0.0,0,9,43,19,32,49.766999999999996,31.603999999999996,10,0.36496071694094484,0.0,0.5
11078,3.0,0.28,0.0,0.0,0,11,28,9,23,54.797,16.291999999999998,18,0.7026844535284777,0.03571428571428571,0.32142857142857145
976587,3.0,0.0,0.0,0.0,0,7,35,12,24,34.30500000000001,28.541000000000004,1,0.16802215420492644,0.0,0.0
515305,3.0,0.21,1.0,0.0,0,61,459,40,159,432.6630000000002,158.765,262,0.6330515898054608,0.0021008403361344537,0.13445378151260504
981766,1.0,0.16,0.0,0.0,0,11,33,13,26,21.434,12.461,17,0.4186339460669964,0.0,0.9714285714285714
823439,3.0,0.13,0.0,0.0,0,66,130,26,49,59.94400000000002,39.938,27,0.3337448285066063,0.12337662337662338,0.7922077922077922
215053,3.0,0.11,0.0,0.0,0,34,73,22,46,69.81999999999998,43.146000000000015,17,0.38203953022056675,0.0684931506849315,0.7945205479452054
661599,2.0,0.1,0.0,0.0,0,55,105,32,72,41.025999999999996,38.608999999999995,6,0.058913859503729384,0.09345794392523364,0.102803738317757
173303,3.0,0.0,0.0,0.0,0,6,50,7,20,10.943000000000001,10.943000000000001,0,0.0,0.0,0.0
41581,3.0,0.04,0.0,0.0,0,23,29,8,14,28.267000000000003,20.524,8,0.2739236565606538,0.0,0.0
288593,3.0,0.24,0.0,1.0,0,35,105,24,53,84.92100000000002,35.007,50,0.5877698095877346,0.6422018348623854,0.28440366972477066
772030,2.0,0.13,1.0,0.0,0,43,195,28,102,103.32200000000003,38.68599999999998,130,0.6255782892317225,0.10087719298245613,0.039473684210526314
434435,2.0,0.07,0.0,0.0,0,9,56,11,35,31.936000000000007,13.152000000000001,37,0.5881763527054109,0.0,1.0
708736,2.0,0.15,0.0,1.0,0,57,242,25,92,128.94499999999994,55.262000000000015,137,0.5714296793206403,0.007751937984496124,0.09689922480620156
15706,3.0,0.15,0.0,0.0,0,35,108,22,67,81.94900000000003,30.124000000000013,61,0.6324055205066565,0.19469026548672566,0.37168141592920356
358361,3.0,0.45,0.0,0.0,0,6,47,11,36,50.847,20.328,32,0.6002124019116172,0.0,0.0
955708,2.0,0.0,1.0,0.0,0,3,3,2,3,0.6139999999999999,0.6139999999999999,0,0.0,0.0,1.0
457206,2.0,0.46,0.0,1.0,0,13,61,16,41,27.040999999999997,19.052999999999997,15,0.2954032765060464,0.25396825396825395,0.5555555555555556
918793,3.0,0.03,1.0,0.0,0,39,204,27,98,175.04600000000005,22.587,173,0.8709653462518425,0.11961722488038277,0.03349282296650718
872851,1.0,0.14,1.0,0.0,0,37,125,25,58,50.3,25.558,42,0.49188866799204767,0.3384615384615385,0.007692307692307693
528278,2.0,0.06,0.0,0.0,0,14,205,33,101,103.02999999999997,103.02999999999997,0,0.0,0.0,0.08018867924528301
512529,3.0,0.0,0.0,0.0,0,11,22,12,16,11.17,9.115,5,0.1839749328558639,0.6956521739130435,0.0
674877,2.0,0.33,0.0,0.0,0,31,131,22,84,61.579,51.202,23,0.1685152405852645,0.11450381679389313,0.1297709923664122
708993,3.0,0.05,0.0,0.0,0,83,205,36,106,192.3899999999999,85.50100000000002,85,0.5555850096158841,0.017699115044247787,0.24778761061946902
155954,1.0,0.29,0.0,0.0,1,69,70,20,47,62.37600000000002,17.529,47,0.7189784532512506,0.4175824175824176,0.0
170936,2.0,0.04,0.0,0.0,0,34,134,21,55,43.53799999999999,41.331999999999994,4,0.050668381643621585,0.0,0.323943661971831
